"vacancyID","applicationDate","candidateID","name","nameLat","gender","occupation","ethnicity","city","city2","website","RA","ethnCollapsed","ethnGroup2","emailContact","websiteContact","phoneContact","response","rejected","genderEmp","notRussianEmp"
5227,2018-10-16,37,"Володимир Опришко","Volodymyr Oprishko","male","salesperson","Ukrainian","Moscow","Moscow/St Petersburg","1","4","Ukrainian","European",0,0,0,0,0,NA,NA
5228,2018-10-16,89,"Лали Микеладзе","Lali Mikeladze","female","sales manager","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,1,0,1,0,"female",1
5229,2018-10-16,89,"Лали Микеладзе","Lali Mikeladze","female","sales manager","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,0,0,0,0,NA,0
5230,2018-10-16,249,"Агне Микайлайте","Agne Mikaylayte","female","sales manager","Lithuanian","Moscow","Moscow/St Petersburg","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,0
5231,2018-10-16,139,"Виктор Бройтман","Victor Broytman","male","sales manager","Jewish","Kazan","Kazan/Ufa","2","3","Jewish","European",0,1,0,1,0,NA,NA
5232,2018-10-16,11,"Роман Лисицын","Roman Lisitsyn","male","sales manager","Russian","Kazan","Kazan/Ufa","2","3","Russian","European",0,0,1,0,1,"female",0
5233,2018-10-16,11,"Роман Лисицын","Roman Lisitsyn","male","sales manager","Russian","Kazan","Kazan/Ufa","2","3","Russian","European",0,0,0,0,1,NA,1
5234,2018-10-16,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
5235,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",1
5236,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",1
5237,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",1
5238,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",0
5239,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",1
5240,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",0
5241,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",0
5242,2018-10-16,204,"Виктор Люфт","Viktor Luft","male","sales manager","German","Ufa","Kazan/Ufa","2","3","German","European",0,1,1,1,0,"female",0
5243,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5244,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5245,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5246,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5247,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5248,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5249,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5250,2018-10-16,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,1,1,1,0,"male",0
5251,2018-10-16,125,"Нарине Папян","Narine Papian","female","programmer","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,0,NA,1
5252,2018-10-16,125,"Нарине Папян","Narine Papian","female","programmer","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,0,0,0,0,NA,NA
5253,2018-10-16,29,"Валерия Соколова","Valeria Sokolova","female","programmer","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,0,NA,NA
5254,2018-10-16,95,"Элене Цаава","Elene Tsaava","female","programmer","Georgian","Kazan","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
5255,2018-10-16,223,"Ольга Шефер","Olga Schaefer","female","programmer","German","Kazan","Kazan/Ufa","2","2","German","European",0,0,0,0,0,NA,NA
5256,2018-10-16,271,"Эльбек Аликжонов","Elbek Alikzhonov","male","programmer","Uzbek","Kazan","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,0
5257,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",0
5258,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",0
5259,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",0
5260,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",1
5261,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",0
5262,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",1
5263,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",1
5264,2018-10-16,328,"Зульхиза Исканьярова","Zulhiza Iskanyarova","female","programmer","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,1,0,1,0,"female",1
5265,2018-10-16,176,"Айрат Хакимуллин","Airat Khakimullin","male","programmer","Tatar","Ufa","Kazan/Ufa","2","3","Tatar","Southern",0,1,0,1,0,"female",0
5266,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",0
5267,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",0
5268,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",0
5269,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",1
5270,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",0
5271,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",1
5272,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",1
5273,2018-10-16,240,"Донатас Круминас","Donatas Kruminas","male","programmer","Lithuanian","Ufa","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,1,1,0,"female",1
5274,2018-10-16,227,"Лукас Дактарас","Lucas Daktaras","male","cook","Lithuanian","Kazan","Kazan/Ufa","2","3","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
5275,2018-10-16,308,"Залина Хаджиева","Zalina Khadzhieva","female","cook","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
5276,2018-10-16,322,"Язгуль Байназарова","Yazgul Baynazarova","female","cook","Bashkir","Ufa","Kazan/Ufa","2","2",NA,NA,0,0,0,0,0,NA,NA
5277,2018-10-16,305,"Амина Эльмурзаева","Amina Elmurzaeva","female","cook","Chechen","Moscow","Moscow/St Petersburg","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
5278,2018-10-16,225,"Айварс Калнинс","Aivars Kalnins","male","cook","Latvian","Moscow","Moscow/St Petersburg","2","3","Latvian/Lithuanian","European",0,1,0,1,0,"male",0
5279,2018-10-16,193,"Михаил Берг","Mikhail Berg","male","cook","German","Moscow","Moscow/St Petersburg","2","3","German","European",0,0,0,0,0,NA,NA
5280,2018-10-16,257,"Достон Ибодуллаев","Doston Ibodullaev","male","cook","Uzbek","Moscow","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
5281,2018-10-16,97,"Виген Газазян","Vigen Gazazyan","male","cook","Armenian","Moscow","Moscow/St Petersburg","2","3","Armenian","Southern",0,0,0,0,1,NA,NA
5282,2018-10-16,1,"Максим Телегин","Maxim Telegin","male","cook","Russian","Moscow","Moscow/St Petersburg","2","3","Russian","European",0,0,1,1,0,"female",0
5283,2018-10-16,119,"Асмик Нерсесян","Hasmik Nersesyan","female","salesperson","Armenian","Kazan","Kazan/Ufa","2","2","Armenian","Southern",0,0,0,0,1,NA,NA
5284,2018-10-16,135,"Сергей Абрамович","Sergei Abramovich","male","salesperson","Jewish","Kazan","Kazan/Ufa","2","3","Jewish","European",0,0,0,0,0,NA,NA
5285,2018-10-16,23,"Алла Козлова","Alla Kozlova","female","salesperson","Russian","Kazan","Kazan/Ufa","2","2","Russian","European",0,1,0,1,0,"female",0
5286,2018-10-16,296,"Турпал Вахаев","Turpal Vakhaev","male","salesperson","Chechen","Ufa","Kazan/Ufa","2","3","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
5287,2018-10-16,88,"Натия Кварацхелия","Natia Kvaratskhelia","female","salesperson","Georgian","Ufa","Kazan/Ufa","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
5288,2018-10-16,168,"Рамис Зиатдинов","Ramis Ziyatdinov","male","salesperson","Tatar","Ufa","Kazan/Ufa","2","3","Tatar","Southern",0,0,0,0,0,NA,NA
5289,2018-10-16,181,"Диляра Назипова","Dilyara Nazipova","female","salesperson","Tatar","Moscow","Moscow/St Petersburg","2","2","Tatar","Southern",0,0,0,0,0,NA,NA
5290,2018-10-16,117,"Арпине Маргарян","Arpine Margaryan","female","salesperson","Armenian","Moscow","Moscow/St Petersburg","2","2","Armenian","Southern",0,1,0,1,0,"female",0
5291,2018-10-16,69,"Шота Ломидзе","Shota Lomidze","male","salesperson","Georgian","Moscow","Moscow/St Petersburg","2","3","Georgian","Southern",0,0,0,0,1,"female",1
5292,2018-10-17,265,"Ислом Маматкулов","Islom Mamatkulov","male","sales manager","Uzbek","Moscow","Moscow/St Petersburg","2","3","Tajik/Uzbek","Southern",0,0,0,0,1,NA,1
5293,2018-10-17,217,"Валерия Шварц","Valeriya Shvarts","female","sales manager","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,0,1,1,0,"male",0
5294,2018-10-17,217,"Валерия Шварц","Valeriya Shvarts","female","sales manager","German","Moscow","Moscow/St Petersburg","2","2","German","European",0,1,1,1,0,"male",0
5295,2018-10-17,283,"Юлдуз Хафизова","Yulduz Khafizova","female","sales manager","Uzbek","Kazan","Kazan/Ufa","2","2","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
5296,2018-10-17,251,"Илга Лайзане","Ilga Lajzane","female","sales manager","Latvian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,0
5297,2018-10-17,187,"Эльмира Камалеева","Elmira Kamaleeva","female","sales manager","Tatar","Kazan","Kazan/Ufa","2","2","Tatar","Southern",0,0,0,0,0,NA,1
5298,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,0,0,0,NA,NA
5299,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",1
5300,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",1
5301,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",1
5302,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",0
5303,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",1
5304,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",0
5305,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",0
5306,2018-10-17,316,"Хава Хамзатова","Hava Khamzatova","female","sales manager","Chechen","Ufa","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,1,1,0,"female",0
5307,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5308,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5309,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5310,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5311,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5312,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5313,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5314,2018-10-17,268,"Умид Худойкулов","Umid Khudoikulov","male","sales manager","Uzbek","Ufa","Kazan/Ufa","2","3","Tajik/Uzbek","Southern",0,0,1,1,0,"female",0
5315,2018-10-17,157,"Оксана Шмулович","Oksana Shmulovich","female","programmer","Jewish","Moscow","Moscow/St Petersburg","2","2","Jewish","European",0,1,0,1,0,"female",1
5316,2018-10-17,29,"Валерия Соколова","Valeria Sokolova","female","programmer","Russian","Moscow","Moscow/St Petersburg","2","2","Russian","European",0,0,0,0,0,NA,NA
5317,2018-10-17,93,"Тамуна Махарадзе","Tamuna Makharadze","female","programmer","Georgian","Moscow","Moscow/St Petersburg","2","2","Georgian","Southern",0,0,0,0,0,NA,NA
5318,2018-10-17,319,"Элина Лорсанова","Elina Lorsanova","female","programmer","Chechen","Kazan","Kazan/Ufa","2","2","Chechen/Azeri","Southern",0,0,0,0,0,NA,NA
5319,2018-10-17,255,"Иева Раткуте","Ieva Ratkute","female","programmer","Lithuanian","Kazan","Kazan/Ufa","2","2","Latvian/Lithuanian","European",0,0,0,0,0,NA,NA
5320,2018-10-17,159,"Галина Кац","Galina Katz","female","programmer","Jewish","Kazan","Kazan/Ufa","2","2","Jewish","European",0,1,1,1,0,"female",0
5321,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",0
5322,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",0
5323,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",0
5324,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",1
5325,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",0
5326,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",1
5327,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",1
5328,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,1,1,1,0,"female",1
5329,2018-10-17,16,"Кирилл Петухов","Kirill Petukhov","male","programmer","Russian","Ufa","Kazan/Ufa","2","3","Russian","European",0,0,0,0,0,NA,0
5330,2018-10-17,176,"Айрат Хакимуллин","Airat Khakimullin","male","programmer","Tatar","Ufa","Kazan/Ufa","2","3","Tatar","Southern",0,1,0,1,0,"male",0
5331,2018-10-17,176,"Айрат Хакимуллин","Airat Khakimullin","male","programmer","Tatar","Ufa","Kazan/Ufa","2","3","Tatar","Southern",0,1,0,1,0,"male",0
